"rxnID"	"Occur_num"	"formula"	"EC"	"keggID"	"biocycID"	"annote_method"
"MNXR110210"	1	"1 `H(+)` + 1 `(5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate` = 1 `H2O` + 1 `(3S,6S)-6-isopropenyl-3-methyloxepan-2-one`"	"3.1.1.83"	"kegg:R06393"	"RXN-9432"	"MNX"
"MNXR107840"	19	"1 `salicylaldehyde` + 1 `H2O` + 1 `NAD(+)` = 2 `H(+)` + 1 `NADH` + 1 `salicylate`"	"1.2.1.-;1.2.1.65"	"kegg:R02941"	"1.2.1.65-RXN"	"MNX"
"MNXR121867"	8	"1 `CPD-6262` + 1 `H2O` = 1 `glycine` + 1 `an S-substituted L-cysteine`"	"3.4.11.2"	"NA"	"RXN-6642"	"MNX"
"MNXR108342"	23	"1 `H2O` + 1 `2-dehydro-3-deoxy-L-fuconate` = 1 `L-fuconate`"	"4.2.1.68"	"kegg:R03688"	"L-FUCONATE-HYDRATASE-RXN"	"MNX"
"MNXR102715"	1	"1 `H(+)` + 1 `a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)` + 1 `ADP` = 1 `ATP` + 1 `a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate)`"	"2.7.1.153"	"kegg:R04545"	"2.7.1.153-RXN"	"MNX"
"MNXR123325"	16	"1 `H(+)` + 1 `dihydrocurcumin` + 1 `NADPH` = 1 `tetrahydrocurcumin` + 1 `NADP(+)`"	"NA"	"NA"	"RXN0-6677"	"MNX"
"MNXR123324"	16	"1 `dihydrocurcumin` + 1 `NADP(+)` = 1 `H(+)` + 1 `curcumin` + 1 `NADPH`"	"NA"	"NA"	"RXN0-6676"	"MNX"
"MNXR103591"	4	"1 `H(+)` + 1 `CoA` + 1 `N(alpha)-acetyl-L-methionine` = 1 `acetyl-CoA` + 1 `L-methionine`"	"2.3.1.1"	"NA"	"RXN0-6948"	"MNX"
"MNXR109294"	14	"1 `leukotriene E4` + 1 `glycine` = 1 `H2O` + 1 `leukotriene D4`"	"2.3.2.-;3.4.13.19"	"kegg:R05055"	"RXN66-337"	"MNX"
"MNXR107392"	21	"1 `H(+)` + 1 `NADH` + 1 `cyclohexanone` = 1 `cyclohexanol` + 1 `NAD(+)`"	"1.1.1.163;1.1.1.245"	"kegg:R02229"	"CYCLOHEXANOL-DEHYDROGENASE-RXN"	"MNX"
"MNXR100332"	21	"1 `H(+)` + 1 `NADPH` + 1 `glyoxylate` = 1 `glycolate` + 1 `NADP(+)`"	"1.1.1.79"	"kegg:R00465"	"GLYOXYLATE-REDUCTASE-NADP+-RXN"	"MNX"
"MNXR104348"	25	"1 `L-serine` = 1 `D-serine`"	"5.1.1.10;5.1.1.18"	"kegg:R00589"	"5.1.1.18-RXN"	"MNX"
"MNXR102340"	4	"1 `H(+)` + 1 `acetaldehyde` + 1 `phosphate` = 1 `H2O` + 1 `phosphonoacetaldehyde`"	"3.11.1.1"	"kegg:R00747"	"PHOSPHONOACETALDEHYDE-HYDROLASE-RXN"	"MNX"
"MNXR104887"	3	"1 `thymine` + 1 `2-deoxy-alpha-D-ribose 1-phosphate` = 1 `thymidine` + 1 `phosphate`"	"2.4.2.2;2.4.2.4"	"kegg:R01570"	"THYM-PHOSPH-RXN"	"MNX"
"MNXR107402"	10	"1 `CO2` + 1 `itaconate` = 1 `H(+)` + 1 `cis-aconitate`"	"4.1.1.6"	"kegg:R02243"	"ACONITATE-DECARBOXYLASE-RXN"	"MNX"
"MNXR99850"	11	"1 `(S)-4-amino-5-oxopentanoate` = 1 `5-aminolevulinate`"	"5.4.3.8"	"kegg:R02272"	"GSAAMINOTRANS-RXN"	"MNX"
"MNXR107817"	22	"1 `H(+)` + 1 `naphthalene-1,3,6,8-tetrol` + 1 `NADPH` = 1 `scytalone` + 1 `NADP(+)`"	"1.1.1.252"	"kegg:R02906"	"1.1.1.252-RXN"	"MNX"
"MNXR108058"	3	"1 `(2E,6E)-farnesol` + 1 `NADP(+)` = 1 `H(+)` + 1 `(2E,6E)-farnesal` + 1 `NADPH`"	"1.1.1.216"	"kegg:R03264"	"FARNESOL-DEHYDROGENASE-RXN"	"MNX"
"MNXR100550"	8	"1 `H(+)` + 1 `NADH` + 1 `2-methyl-3-oxobutanoyl-CoA` = 1 `(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA` + 1 `NAD(+)`"	"1.1.1.178;1.1.1.35"	"kegg:R04203"	"1.1.1.178-RXN"	"MNX"
"MNXR100548"	4	"1 `H(+)` + 1 `NADH` + 1 `3-oxohexadecanoyl-CoA` = 1 `NAD(+)` + 1 `(3S)-hydroxyhexadecanoyl-CoA`"	"1.1.1.211;1.1.1.35"	"kegg:R04737"	"RXN-14271"	"MNX"
"MNXR100547"	4	"1 `H(+)` + 1 `NADH` + 1 `3-oxotetradecanoyl-CoA` = 1 `(3S)-hydroxytetradecanoyl-CoA` + 1 `NAD(+)`"	"1.1.1.211;1.1.1.35"	"kegg:R04739"	"RXN-12507"	"MNX"
"MNXR100545"	4	"1 `H(+)` + 1 `NADH` + 1 `3-oxodecanoyl-CoA` = 1 `(3S)-hydroxydecanoyl-CoA` + 1 `NAD(+)`"	"1.1.1.211;1.1.1.35"	"kegg:R04743"	"RXN-12490"	"MNX"
"MNXR100543"	12	"1 `H(+)` + 1 `NADH` + 1 `3-oxohexanoyl-CoA` = 1 `(3S)-hydroxyhexanoyl-CoA` + 1 `NAD(+)`"	"1.1.1.211;1.1.1.35"	"kegg:R04748"	"RXN-12570"	"MNX"
"MNXR110670"	1	"2 `oxidized ferredoxin` + 1 `H2O` + 1 `all-trans-antheraxanthin` = 2 `H(+)` + 2 `reduced ferredoxin` + 1 `O2` + 1 `all-trans-zeaxanthin`"	"1.14.15.21"	"kegg:R06946"	"RXN-7978"	"MNX"
"MNXR110671"	1	"2 `oxidized ferredoxin` + 1 `H2O` + 1 `all-trans-violaxanthin` = 2 `H(+)` + 2 `reduced ferredoxin` + 1 `O2` + 1 `all-trans-antheraxanthin`"	"1.14.15.21"	"kegg:R06947"	"RXN-7979"	"MNX"
"MNXR110677"	4	"1 `2-cis,4-trans-xanthoxin` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `2-cis-(+)-abscisic aldehyde`"	"1.1.1.288"	"kegg:R06954"	"1.1.1.288-RXN"	"MNX"
"MNXR108354"	7	"1 `purine-6-thiol` + 1 `S-adenosyl-L-methionine` = 1 `H(+)` + 1 `6-methylthiopurine` + 1 `S-adenosyl-L-homocysteine`"	"2.1.1.67"	"kegg:R03701"	"THIOPURINE-S-METHYLTRANSFERASE-RXN"	"MNX"
"MNXR113453"	1	"4 `oxidized ferredoxin` + 2 `H2O` + 1 `all-trans-violaxanthin` = 4 `H(+)` + 4 `reduced ferredoxin` + 2 `O2` + 1 `all-trans-zeaxanthin`"	"1.14.15.21;1.14.15.n"	"kegg:R10070"	"RXN-13193"	"MNX"
"MNXR113744"	2	"1 `H2O` + 1 `versicolorin B` = 1 `(2S-3S)-versiconal hemiacetal`"	"4.2.1.143"	"kegg:R10402"	"RXN-9494"	"MNX"
"MNXR113813"	2	"1 `H(+)` + 1 `(S)-5'-oxoaverantin` = 1 `H2O` + 1 `(1'S,5'S)-averufin`"	"4.2.1.142"	"kegg:R10475"	"RXN-9485"	"MNX"
"MNXR113881"	34	"1 `pyruvate` + 1 `L-glyceraldehyde` = 1 `2-dehydro-3-deoxy-L-galactonate`"	"4.1.2.54"	"kegg:R10550"	"RXN-11381"	"MNX"
"MNXR114099"	1	"1 `H(+)` + 1 `NADH` + 1 `3-hexenal` = 1 `(3Z)-hex-3-en-1-ol` + 1 `NAD(+)`"	"1.1.1.1"	"kegg:R10783"	"RXN-1347"	"MNX"
"MNXR119955"	1	"1 `a [sulfatase]-3-oxo-L-alanine` + 1 `H2O` + 1 `disulfide` + 1 `hydrogen sulfide` = 1 `a [sulfatase]-L-cysteine` + 1 `O2` + 2 `a thiol`"	"1.8.3.b"	"NA"	"RXN-16226"	"MNX"
"MNXR107657"	2	"1 `CO2` + 1 `4-hydroxybenzaldehyde` = 1 `H(+)` + 1 `4-hydroxyphenylglyoxylate`"	"4.1.1.7"	"kegg:R02672"	"HYDROXYBENZOYLFORMATE-DECARBOXYLASE-RXN"	"MNX"
"MNXR100326"	1	"1 `H(+)` + 1 `NADH` + 1 `dihydroxyacetone` = 1 `NAD(+)` + 1 `glycerol`"	"1.1.1.6"	"kegg:R01034"	"GLYCDEH-RXN"	"MNX"
"MNXR123255"	2	"1 `methyl-1,4-benzoquinol` + 2 `NADP(+)` = 2 `H(+)` + 1 `methyl-1,4-benzoquinone` + 2 `NADPH`"	"1.6.5"	"NA"	"RXN0-5387"	"MNX"
"MNXR123153"	2	"1 `ETR-Quinols` + 1 `NADP(+)` = 1 `H(+)` + 1 `ETR-Quinones` + 1 `NADPH`"	"1.6.5.10"	"NA"	"RXN0-271"	"MNX"
"MNXR123071"	6	"1 `H(+)` + 1 `NADH` + 1 `3-chlorobenzaldehyde` = 1 `NAD(+)` + 1 `3-chlorobenzyl alcohol`"	"1.1.1.21;1.1.1.90"	"NA"	"RXN-9909"	"MNX"
"MNXR107575"	1	"1 `H(+)` + 1 `NADH` + 1 `cyclopentanone` = 1 `cyclopentanol` + 1 `NAD(+)`"	"1.1.1.163"	"kegg:R02553"	"CYCLOPENTANOL-DEHYDROGENASE-RXN"	"MNX"
"MNXR96704"	2	"1 `choline sulfate` + 1 `H2O` = 1 `H(+)` + 1 `sulfate` + 1 `choline`"	"3.1.6.6"	"kegg:R01028"	"CHOLINE-SULFATASE-RXN"	"MNX"
"MNXR96362"	6	"1 `H(+)` + 1 `NADH` + 1 `benzaldehyde` = 1 `benzyl alcohol` + 1 `NAD(+)`"	"1.1.1.90"	"kegg:R01487"	"BENZYL-ALC-DEHYDROGENASE-RXN"	"MNX"
"MNXR107162"	2	"1 `CO2` + 1 `benzaldehyde` = 1 `H(+)` + 1 `phenylglyoxylate`"	"4.1.1.7"	"kegg:R01764"	"BENZOYLFORMATE-DECARBOXYLASE-RXN"	"MNX"
"MNXR95894"	1	"1 `(R)-1-aminopropan-2-ol` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `aminoacetone`"	"1.1.1.75;2.3.1.37"	"kegg:R03759"	"AMINOPROPDEHYDROG-RXN"	"MNX"
"MNXR108531"	1	"1 `(R)-(-)-allantoin` = 1 `(S)-allantoin`"	"5.1.99.3"	"kegg:R03925"	"ALLANTOIN-RACEMASE-RXN"	"MNX"
"MNXR110945"	1	"1 `H(+)` + 1 `CoA` + 1 `1,4-dihydroxy-2-naphthoate` = 1 `H2O` + 1 `1,4-dihydroxy-2-naphthoyl-CoA`"	"3.1.2.28"	"kegg:R07262"	"RXN-9311"	"MNX"
"MNXR99987"	1	"1 `beta-D-galactose` = 1 `alpha-D-galactose`"	"5.1.3.3"	"NA"	"ALDOSE1EPIM-RXN"	"MNX"
"MNXR95270"	6	"1 `CO2` + 1 `(R)-acetoin` = 1 `H(+)` + 1 `(2S)-2-acetolactate`"	"4.1.1.5"	"kegg:R02948"	"ACETOLACTATE-DECARBOXYLASE-RXN"	"MNX"
"MNXR109814"	15	"1 `NH4(+)` + 1 `oxaloacetate` = 1 `(3S)-3-hydroxy-L-aspartate`"	"4.3.1.16"	"kegg:R05758"	"4.3.1.16-RXN"	"MNX"
"MNXR120252"	2	"1 `a gondoyl-[acp]` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `an (2E,11Z)-icosa-2,11-dienoyl-[acp]`"	"1.3.1.9"	"NA"	"RXN-16632"	"MNX"
"MNXR113209"	16	"1 `H(+)` + 1 `perakine` + 1 `NADPH` = 1 `NADP(+)` + 1 `raucaffrinoline`"	"1.1.1.317"	"kegg:R09806"	"RXN-12673"	"MNX"
"MNXR95030"	6	"1 `H(+)` + 1 `NADH` + 1 `p-tolualdehyde` = 1 `4-methylbenzyl alcohol` + 1 `NAD(+)`"	"1.1.1.90"	"kegg:R05282"	"RXN-8581"	"MNX"
"MNXR94914"	6	"1 `H(+)` + 1 `NADH` + 1 `m-tolualdehyde` = 1 `3-methylbenzyl alcohol` + 1 `NAD(+)`"	"1.1.1.90"	"kegg:R05347"	"RXN-8580"	"MNX"
"MNXR120240"	2	"1 `a (5Z)-tetradec-5-enoyl-[acp]` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `a (2E,5Z)-tetradeca-2,5-dienoyl-[acp]`"	"1.3.1.9"	"NA"	"RXN-16620"	"MNX"
"MNXR120244"	2	"1 `a (7Z)-hexadec-7-enoyl-[acp]` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `a (2E,7Z)-hexadeca-2,7-dienoyl-[acp]`"	"1.3.1.9"	"NA"	"RXN-16624"	"MNX"
"MNXR122126"	7	"1 `heme b` + 1 `H2O2` = 1 `heme d cis-diol`"	"NA"	"NA"	"RXN-8073"	"MNX"
"MNXR122103"	1	"1 `H(+)` + 1 `4-hydroxy-1-pyrroline-2-carboxylate` + 1 `Donor-H2` = 1 `cis-4-hydroxy-D-proline` + 1 `Oxidized donor`"	"1.4.99"	"NA"	"RXN-8003"	"MNX"
"MNXR102243"	2	"1 `CO2` + 1 `succinate semialdehyde` = 1 `H(+)` + 1 `2-oxoglutarate`"	"4.1.1.71"	"kegg:R00272"	"RXN-7774"	"MNX"
"MNXR107779"	4	"1 `fluoroacetate` + 1 `H2O` = 1 `H(+)` + 1 `glycolate` + 1 `fluoride`"	"3.8.1.3"	"kegg:R02857"	"RXN-11761"	"MNX"
"MNXR117133"	7	"1 `5-fluoro-5-deoxy-D-ribose-1-phosphate` = 1 `(3R,4S)-5-fluoro-5-deoxy-d-ribulose-1-phosphate`"	"5.3.1"	"NA"	"RXN-11744"	"MNX"
"MNXR95497"	2	"1 `(2-aminoethyl)phosphonate` + 1 `pyruvate` = 1 `L-alanine` + 1 `phosphonoacetaldehyde`"	"2.6.1.37"	"kegg:R04152"	"2.6.1.37-RXN"	"MNX"
"MNXR115986"	20	"1 `diphosphate` + 1 `AMP` + 1 `Charged-ILE-tRNAs` = 1 `L-isoleucine` + 1 `ATP` + 1 `tRNA(Ile)`"	"6.1.1.5"	"NA"	"ISOLEUCINE--TRNA-LIGASE-RXN"	"MNX"
"MNXR120248"	2	"1 `H(+)` + 1 `NADH` + 1 `a (2E,9Z)-octadeca-2,9-dienoyl-[acp]` = 1 `NAD(+)` + 1 `Octadecenoyl-ACP`"	"1.3.1.9"	"NA"	"RXN-16628"	"MNX"
"MNXR107118"	2	"1 `2-oxoglutarate` + 1 `taurine` = 1 `sulfoacetaldehyde` + 1 `L-glutamate`"	"2.6.1.55"	"kegg:R01684"	"RXN-2301"	"MNX"
"MNXR112934"	2	"1 `5-hydroxyisourate` + 1 `H2O` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `O2` + 1 `urate`"	"1.14.13.113"	"kegg:R09514"	"RXN-11186"	"MNX"
"MNXR116251"	4	"1 `H(+)` + 1 `alpha-D-ribose 5-phosphate` + 1 `ADP` = 1 `ATP` + 1 `beta-D-ribopyranose`"	"2.7.1.15"	"NA"	"RIBOKIN-RXN"	"MNX"
"MNXR103377"	2	"1 `uracil` + 1 `alpha-D-ribose 1-phosphate` = 1 `uridine` + 1 `phosphate`"	"2.4.2.2;2.4.2.3"	"kegg:R01876"	"URPHOS-RXN"	"MNX"
"MNXR116168"	4	"1 `pyrazinamide` + 1 `H2O` = 1 `pyrazine-2-carboxylate` + 1 `NH4(+)`"	"3.5.1.4"	"NA"	"PYRAZIN-RXN"	"MNX"
"MNXR106886"	9	"1 `L-proline` = 1 `D-proline`"	"5.1.1.4"	"kegg:R01255"	"PROLINE-RACEMASE-RXN"	"MNX"
"MNXR113074"	46	"1 `NH4(+)` + 1 `S-methyl-5'-thioinosine` = 1 `H(+)` + 1 `S-methyl-5'-thioadenosine` + 1 `H2O`"	"3.5.4.31"	"kegg:R09660"	"RXN-10035"	"MNX"
"MNXR119812"	10	"1 `(2R,3R)-2,3-dihydroxy-3-methylpentanoate` + 1 `NAD-P-OR-NOP` = 1 `H(+)` + 1 `(S)-2-hydroxy-2-ethyl-3-oxobutanoate` + 1 `NADH-P-OR-NOP`"	"1.1.1.383"	"NA"	"RXN-16062"	"MNX"
"MNXR119811"	10	"1 `(2R)-2,3-dihydroxy-3-methylbutanoate` + 1 `NAD-P-OR-NOP` = 1 `H(+)` + 1 `(2S)-2-acetolactate` + 1 `NADH-P-OR-NOP`"	"1.1.1.383"	"NA"	"RXN-16061"	"MNX"
"MNXR101757"	5	"1 `maltose` = 1 `alpha,alpha-trehalose`"	"5.4.99.16"	"kegg:R01557"	"5.4.99.16-RXN"	"MNX"
"MNXR107525"	35	"1 `H(+)` + 1 `(2E)-hexadecenal` + 1 `NADPH` = 1 `NADP(+)` + 1 `hexadecanal`"	"1.3.1.27"	"kegg:R02463"	"2-HEXADECENAL-REDUCTASE-RXN"	"MNX"
"MNXR103334"	35	"1 `putrescine` + 1 `H2O` + 1 `O2` = 1 `NH4(+)` + 1 `H2O2` + 1 `4-aminobutanal`"	"1.4.3.10;1.4.3.22;1.4.3.6"	"kegg:R01151"	"PUTRESCINE-OXIDASE-RXN"	"MNX"
"MNXR95850"	35	"1 `NH4(+)` + 1 `imidazole-4-acetaldehyde` + 1 `H2O2` = 1 `H2O` + 1 `O2` + 1 `histamine`"	"1.4.3.22;1.4.3.6"	"kegg:R02150"	"RXN-9600"	"MNX"
"MNXR104952"	38	"1 `NH4(+)` + 1 `H2O2` + 1 `indole-3-acetaldehyde` = 1 `H2O` + 1 `O2` + 1 `tryptamine`"	"1.4.3.22;1.4.3.4;1.4.3.6"	"kegg:R02173"	"RXN-1401"	"MNX"
"MNXR115924"	11	"1 `L-gulonate` + 1 `NADP(+)` = 1 `H(+)` + 1 `aldehydo-D-glucuronic acid` + 1 `NADPH`"	"1.1.1.19"	"NA"	"GLUCURONATE-REDUCTASE-RXN"	"MNX"
"MNXR124088"	25	"1 `UDP-N-acetyl-alpha-D-glucosamine` = 1 `UDP-N-acetyl-alpha-D-galactosamine`"	"5.1.3.7"	"NA"	"UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN"	"MNX"
"MNXR117359"	13	"1 `cholesterol` + 1 `UDP-D-glucose` = 1 `H(+)` + 1 `UDP` + 1 `cholesteryl-beta-D-glucoside`"	"2.4.1.173"	"NA"	"RXN-12127"	"MNX"
"MNXR114983"	28	"1 `an N5-methyl-tetrahydrofolate` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `METHYLENE-THF-GLU-N`"	"1.5.1.20"	"NA"	"1.5.1.20-RXN"	"MNX"
"MNXR101118"	32	"1 `CO2` + 1 `H2O` + 1 `acetate` = 1 `(S)-lactate` + 1 `O2`"	"1.13.12.4"	"kegg:R00319"	"LACTATE-2-MONOOXYGENASE-RXN"	"MNX"
"MNXR115732"	8	"1 `H(+)` + 1 `NADH` + 1 `3-oxo-choloyl-CoA` = 1 `choloyl-CoA` + 1 `NAD(+)`"	"1.1.1.395"	"NA"	"BAIAEUBSP-RXN"	"MNX"
"MNXR117451"	8	"1 `NAD-P-OR-NOP` + 1 `androstan-3alpha,17beta-diol` = 1 `H(+)` + 1 `NADH-P-OR-NOP` + 1 `17beta-hydroxy-3-oxo-5alpha-androstanone`"	"1.1.1.213"	"NA"	"RXN-12264"	"MNX"
"MNXR116967"	8	"1 `H(+)` + 1 `NADH` + 1 `7alpha,12alpha-dihydroxy-3-oxo-5beta-cholan-24-oate` = 1 `cholate` + 1 `NAD(+)`"	"1.1.1.52"	"NA"	"RXN-11471"	"MNX"
"MNXR100392"	1	"1 `D-ribose` + 1 `guanine` = 1 `H2O` + 1 `guanosine`"	"3.2.2.1;3.2.2.8"	"kegg:R01677"	"RXN0-366"	"MNX"
"MNXR105281"	2	"1 `Zn(2+)` + 1 `H2O` + 1 `ATP` = 1 `H(+)` + 1 `Zn(2+)` + 1 `ADP` + 1 `phosphate`"	"3.6.3.5"	"NA"	"ABC-63-RXN"	"MNX"
"MNXR99501"	19	"1 `H(+)` + 1 `Fe(2+)` = 1 `H(+)` + 1 `Fe(2+)`"	"NA"	"NA"	"RXN0-2421"	"MNX"
"MNXR101681"	19	"1 `H(+)` + 1 `Mn(2+)` = 1 `H(+)` + 1 `Mn(2+)`"	"NA"	"NA"	"TRANS-RXN-241"	"MNX"
"MNXR96232"	16	"1 `H(+)` + 1 `NADH` + 1 `acetoacetate` = 1 `(R)-3-hydroxybutanoate` + 1 `NAD(+)`"	"1.1.1.30"	"kegg:R01361"	"3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN"	"MNX"
"MNXR107764"	1	"1 `H(+)` + 1 `NADPH` + 1 `cortisone` = 1 `NADP(+)` + 1 `cortisol`"	"1.1.1;1.1.1.146"	"kegg:R02836"	"RXN-12085"	"MNX"
"MNXR101443"	7	"1 `CO2` + 1 `pyruvate` + 1 `NADPH` = 1 `NADP(+)` + 1 `(S)-malate`"	"1.1.1.40"	"kegg:R00216"	"MALIC-NADP-RXN"	"MNX"
"MNXR105063"	26	"3 `H(+)` + 2 `NADH` + 1 `UDP-alpha-D-glucuronate` = 1 `H2O` + 1 `UDP-D-glucose` + 2 `NAD(+)`"	"1.1.1.22"	"kegg:R00286"	"UGD-RXN"	"MNX"
"MNXR106811"	7	"2 `H(+)` + 1 `3-phospho-D-glycerate` + 1 `NADPH` = 1 `H2O` + 1 `NADP(+)` + 1 `D-glyceraldehyde 3-phosphate`"	"1.2.1.9;1.2.1.90"	"kegg:R01058"	"1.2.1.9-RXN"	"MNX"
"MNXR105068"	26	"1 `CO2` + 1 `UDP-alpha-D-xylose` = 1 `H(+)` + 1 `UDP-alpha-D-glucuronate`"	"4.1.1.35"	"kegg:R01384"	"UDP-GLUCURONATE-DECARBOXYLASE-RXN"	"MNX"
"MNXR112240"	31	"1 `(25S)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA` = 1 `(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA`"	"5.1.99.4"	"kegg:R08734"	"RXN-9797"	"MNX"
"MNXR112243"	31	"1 `(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA` = 1 `(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oyl-CoA(4-)`"	"5.1.99.4"	"kegg:R08739"	"RXN-9845"	"MNX"
"MNXR100060"	2	"2 `H(+)` + 1 `NADH` + 1 `glycolate` = 1 `H2O` + 1 `glycolaldehyde` + 1 `NAD(+)`"	"1.2.1.21"	"kegg:R01333"	"GLYCOLALD-DEHYDROG-RXN"	"MNX"
"MNXR115784"	9	"1 `4-carboxybenzyl alcohol` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `4-carboxybenzaldehyde`"	"1.1.1.M5"	"NA"	"COLCYD-RXN"	"MNX"
"MNXR118551"	9	"1 `diphosphate` + 1 `AMP` + 1 `hexanoyl-CoA` = 1 `CoA` + 1 `hexanoate` + 1 `ATP`"	"6.2.1"	"NA"	"RXN-14172"	"MNX"
"MNXR115046"	17	"1 `DNA containing 6-O-methylguanine` + 1 `peptidyl-cysteine` = 1 `DNA-Guanines` + 1 `Protein S-methyl-L-cysteine`"	"2.1.1.63"	"NA"	"2.1.1.63-RXN"	"MNX"
"MNXR121184"	17	"1 `a DNA containing Sp methyl phosphotriester` + 1 `peptidyl-cysteine` = 1 `H(+)` + 1 `a DNA without Sp methyl phosphotriester` + 1 `Protein S-methyl-L-cysteine`"	"2.1.1.n11"	"NA"	"RXN-17823"	"MNX"
"MNXR121185"	17	"1 `a thymine in DNA` + 1 `Protein S-methyl-L-cysteine` = 1 `an O4-methylthymine in DNA` + 1 `peptidyl-cysteine`"	"NA"	"NA"	"RXN-17824"	"MNX"
"MNXR109444"	9	"1 `H(+)` + 1 `NADH` + 1 `4-formylbenzenesulfonate` = 1 `4-(hydroxymethyl)benzenesulfonate` + 1 `NAD(+)`"	"1.1.1.257"	"kegg:R05271"	"SOLDEHYD-RXN"	"MNX"
"MNXR119316"	6	"1 `CoA` + 1 `3-sulfinopropionic acid` + 1 `ATP` = 1 `3-sulfinopropanoyl-CoA` + 1 `ADP` + 1 `phosphate`"	"6.2.1"	"NA"	"RXN-15363"	"MNX"
"MNXR110957"	4	"1 `H(+)` + 1 `O-phospho-L-serine` + 1 `hydrogen sulfide` = 1 `L-cysteine` + 1 `phosphate`"	"2.5.1.65"	"kegg:R07274"	"2.5.1.65-RXN"	"MNX"
"MNXR116620"	4	"1 `H(+)` + 1 `5-diphospho-1D-myo-inositol 1,2,3,4,6-pentakisphosphate` + 1 `ATP` = 1 `ADP` + 1 `3,5-bis(diphospho)-1D-myo-inositol 1,2,4,6-tetrakisphosphate`"	"2.7.4.24"	"NA"	"RXN-10979"	"MNX"
"MNXR116614"	4	"1 `ATP` + 1 `1D-myo-inositol hexakisphosphate` = 1 `3-diphospho-1D-myo-inositol 1,2,4,5,6-pentakisphosphate` + 1 `ADP`"	"2.7.4.21"	"NA"	"RXN-10971"	"MNX"
"MNXR116890"	1	"1 `a sphingoid 1-phosphate` = 1 `phosphoethanolamine` + 1 `an aldehyde`"	"NA"	"NA"	"RXN-11377"	"MNX"
"MNXR118501"	3	"1 `H(+)` + 1 `1-phenyl-1,2-propanedione` + 1 `NADPH` = 1 `NADP(+)` + 1 `2-hydroxy-1-phenyl-1-propanone`"	"1.1.1.320"	"NA"	"RXN-14054"	"MNX"
"MNXR113329"	3	"1 `H(+)` + 1 `benzil` + 1 `NADPH` = 1 `NADP(+)` + 1 `(S)-benzoin`"	"1.1.1.320"	"kegg:R09932"	"RXN-12898"	"MNX"
"MNXR115738"	7	"1 `H(+)` + 1 `Carboxybiotin-BCCP` + 1 `ADP` + 1 `phosphate` = 1 `ATP` + 1 `hydrogencarbonate` + 1 `BCCP-dimers`"	"6.3.4.14"	"NA"	"BIOTIN-CARBOXYL-RXN"	"MNX"
"MNXR104653"	3	"6 `oxidized ferredoxin` + 3 `H2O` + 1 `hydrogen sulfide` = 6 `H(+)` + 1 `sulfite` + 6 `reduced ferredoxin`"	"1.8.7.1"	"kegg:R00859"	"SULFITE-REDUCTASE-FERREDOXIN-RXN"	"MNX"
"MNXR97425"	59	"1 `orotate` + 1 `succinate` = 1 `(S)-dihydroorotate` + 1 `fumarate`"	"1.3.98.1"	"kegg:R01867"	"RXN-9929"	"MNX"
"MNXR105278"	6	"1 `H(+)` + 1 `Zn(2+)` = 1 `H(+)` + 1 `Zn(2+)`"	"NA"	"NA"	"TRANS-RXN0-200"	"MNX"
"MNXR123017"	7	"1 `S-1-(4-hydroxyphenyl)-ethanol` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `4'-hydroxyacetophenone`"	"1.1.1"	"NA"	"RXN-9832"	"MNX"
"MNXR122900"	3	"1 `(9Z,12Z)-hexadecadienoyl-CoA` + 2 `ferricytochrome b5` + 2 `H2O` = 2 `H(+)` + 2 `ferrocytochrome b5` + 1 `O2` + 1 `(9Z)-hexadecenoyl-CoA`"	"1.14.19.6"	"NA"	"RXN-9616"	"MNX"
"MNXR123006"	5	"1 `H(+)` + 1 `glutaredoxin dithiol` + 1 `arsenate` = 1 `H2O` + 1 `Ox-Glutaredoxins` + 1 `arsenite`"	"1.20.4.1"	"NA"	"RXN-982"	"MNX"
