"ID"	"NAME"	"EQUATION"	"EC.NUMBER"	"GENE.ASSOCIATION"	"LOWER.BOUND"	"UPPER.BOUND"	"OBJECTIVE"	"COMPARTMENT"	"MIRIAM"	"SUBSYSTEM"	"REPLACEMENT.ID"	"NOTE"	"REFERENCE"	"CONFIDENCE.SCORE"
"RXN-19539"	"Nalpha-[(2E)-3-methylhex-2-enoyl]-L-glutamine aminoacylase"	"Nalpha-[(2E)-3-methylhex-2-enoyl]-L-glutamine[s] + H2O[s] => (2E)-3-methylhex-2-enoate[s] + L-glutamine[s]"	"ec-code/3.5.1.ah"	"Aspergillus_nidulans@Seq_5249"	0	1000	NA	NA	""	""	NA	NA	"pubmed/18492161"	2
"RXN-11128"	"L-ornithine 5-monooxygenase"	"L-ornithine[s] + NADPH[s] + oxygen[s] => N5-hydroxy-L-ornithine[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13.195"	"Coccidioides_immitis@Seq_6274 or Stagonospora_nodorum@Seq_1584"	0	1000	NA	NA	"rhea/41509"	"ferrichrome A biosynthesis;pyoverdine I biosynthesis"	NA	NA	"pubmed/8106324"	2
"RXN-19521"	"staphyloferrin A synthase"	"ATP[s] + citrate[s] + 3-[(2-aminopentan-5-oylcarbamoyl)methyl]-3-hydroxybutanoate[s] => AMP[s] + staphyloferrin A[s] + diphosphate[s] + H+[s]"	"ec-code/6.3.2.af"	"Arthrobotrys_oligospora@Seq_5342"	0	1000	NA	NA	""	"staphyloferrin A biosynthesis"	NA	NA	"pubmed/23378574"	2
"1.2.1.30-RXN"	"carboxylic acid reductase"	"ATP[s] + Aromatic-Acid[s] + NADPH[s] + H+[s] => AMP[s] + Aryl-Aldehyde[s] + NADP+[s] + diphosphate[s]"	"ec-code/1.2.1.30"	"Candida_versatilis@Seq_2066"	0	1000	NA	NA	"kegg.reaction/R01490"	""	NA	NA	""	2
"TRANS-RXN-347"	"norfloxacin:Na+ antiport"	" <=> "	""	"yHMPu5000035296_Priceomyces_carsonii@Seq_3389"	-1000	1000	NA	NA	""	""	NA	NA	""	2
"1.14.21.6-RXN"	"5alpha-cholest-7-en-3beta-ol,NAD(P)H:oxygen 5-oxidoreductase"	"lathosterol[s] + 2 FERROCYTOCHROME-B5[s] + oxygen[s] + 2 H+[s] => 7-dehydrocholesterol[s] + 2 FERRICYTOCHROME-B5[s] + 2 H2O[s]"	"ec-code/1.14.19.20"	"Neurospora_crassa@Seq_5604"	0	1000	NA	NA	"rhea/18924;rhea/18920;kegg.reaction/R07215"	"cholesterol biosynthesis II (via 24,25-dihydrolanosterol);cholesterol biosynthesis I"	NA	NA	""	2
"3.6.3.10-RXN"	"ATP phosphohydrolase (H+/K+-exchanging)"	"ATP[s] + H2O[s] => ADP[s] + H+[s] + phosphate[s]"	"ec-code/7.2.2.t"	"yHMPu5000034673_Blastobotrys_nivea@Seq_5173 or Lipomyces_starkeyi@Seq_1623 or yHMPu5000034760_Lipomyces_kononenkoae@Seq_6725"	0	1000	NA	NA	"rhea/22045"	""	NA	NA	""	2
"RXN-12961"	"8-hydroxygeraniol dehydrogenase;8-hydroxygeraniol oxidoreductase"	"(6E)-8-hydroxygeraniol[s] + 2 NADP+[s] => (6E)-8-oxogeranial[s] + 2 NADPH[s] + 2 H+[s]"	"ec-code/1.1.1.324"	"yHMPu5000034952_Citeromyces_siamensis@Seq_7328 or yHMPu5000035301_Pichia_terricola@Seq_4950 or Xylona_heveae@Seq_3889 or yHMPu5000035675_Kregervanrija_fluxuum@Seq_3289 or yHMPu5000034749_Lipomyces_mesembrius@Seq_6967 or Sclerotinia_sclerotiorum@Seq_1445 or yHMPu5000034897_Ogataea_glucozyma@Seq_3556 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_7886 or yHMPu5000034950_Citeromyces_hawaiiensis@Seq_1350 or yHMPu5000034754_Lipomyces_arxii@Seq_7912"	0	1000	NA	NA	"rhea/32660"	""	NA	NA	""	2
"RXN-19416"	"x carboxylesterase"	"cis-vaccenyl acetate[s] + H2O[s] => acetate[s] + cis-vaccenyl alcohol[s] + H+[s]"	"ec-code/3.1.1.6"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_5794"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19408"	"syringaresinol reductase"	"NADPH[s] + H+[s] + Syringaresinol[s] => Dimethoxylariciresinol[s] + NADP+[s]"	"ec-code/1.23.1"	"Brettanomyces_anomalus@Seq_183"	0	1000	NA	NA	""	""	NA	NA	"pubmed/23199737"	2
"1.14.13.78-RXN"	"ent-kaur-16-ene,NADPH:oxygen oxidoreductase (hydroxylating);ent-kaur-16-ene oxidase"	"ent-kaurene[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => ent-kaurenol[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	""	"Fusarium_graminearum@Seq_714 or Sclerotinia_sclerotiorum@Seq_6033 or Stagonospora_nodorum@Seq_4785 or Aspergillus_nidulans@Seq_8578"	0	1000	NA	NA	"rhea/13048;kegg.reaction/R06291"	"GA12 biosynthesis;gibberellin biosynthesis IV (Gibberella fujikuroi)"	NA	NA	""	2
"RXN-19382"	"N-methylpyrrolidone amidohydrolase"	"ATP[s] + N-methylpyrrolidone[s] + 2 H2O[s] => ADP[s] + 4-methylaminobutanoate[s] + H+[s] + phosphate[s]"	"ec-code/3.5.2"	"Aspergillus_nidulans@Seq_1825"	0	1000	NA	NA	""	"N-methylpyrrolidone degradation"	NA	NA	""	2
"1.14.13.67-RXN"	"quinine monooxygenase"	"oxygen[s] + quinine[s] + Red-NADPH-Hemoprotein-Reductases[s] => 3-hydroxyquinine[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14.55"	"Sclerotinia_sclerotiorum@Seq_11175 or Aspergillus_nidulans@Seq_2433"	0	1000	NA	NA	"rhea/20150;kegg.reaction/R05727"	""	NA	NA	""	2
"RXN-19357"	"galactomannan beta-1,3-galactosyltransferase"	"UDP-alpha-D-galactose[s] + Gal-1-2-alpha-1-6-oligomannan[s] => H+[s] + Pombe-galactomannans[s] + UDP[s]"	"ec-code/2.4.1"	"Schizosaccharomyces_pombe@Seq_605"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19356"	"galactomannan pyruvoyl transferase"	"phosphoenolpyruvate[s] + Pombe-galactomannans[s] => phosphate[s] + Pombe-pyruvoyl-galactomannans[s]"	"ec-code/2.5.1.M20"	"Fusarium_graminearum@Seq_2181"	0	1000	NA	NA	""	""	NA	NA	"pubmed/1657892"	2
"RXN-19327"	"azetidine-2-carboxylate hydrolase"	"(S)-azetidine-2-carboxylate[s] + H2O[s] => 2-hydroxy-4-aminobutanoate[s]"	"ec-code/3.5.2"	"Fusarium_graminearum@Seq_8606 or yHMPu5000034952_Citeromyces_siamensis@Seq_7692"	0	1000	NA	NA	""	""	NA	NA	"pubmed/18487339"	2
"RXN-11035"	"(R,S)-butanediol dehydrogenase [(R)-acetoin-forming];[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase"	"(R,S)-2,3-butanediol[s] + NAD+[s] <=> (R)-acetoin[s] + NADH[s] + H+[s]"	"ec-code/1.1.1"	"yHMPu5000035691_Candida_salmanticensis@Seq_907 or Aspergillus_nidulans@Seq_9071"	-1000	1000	NA	NA	""	"meso-butanediol biosynthesis I"	NA	NA	"pubmed/Ui97"	2
"1.14.13.10-RXN"	"2,6-dihydroxypyridine 3-monooxygenase"	"2,6-dihydroxypyridine[s] + NADH[s] + oxygen[s] + H+[s] => 2,3,6-trihydroxypyridine[s] + NAD+[s] + H2O[s]"	"ec-code/1.14.13.10"	"Stagonospora_nodorum@Seq_7423"	0	1000	NA	NA	"rhea/16918;kegg.reaction/R04130"	"nicotine degradation I (pyridine pathway)"	NA	NA	""	2
"RXN-11032"	"[(S)-acetoin forming]-diacetyl reductase;diacetyl reductase [(S)-acetoin forming]"	"diacetyl[s] + NADH[s] + H+[s] => (S)-acetoin[s] + NAD+[s]"	"ec-code/1.1.1.304"	"yHMPu5000035691_Candida_salmanticensis@Seq_907 or Aspergillus_nidulans@Seq_9071"	0	1000	NA	NA	"rhea/27288;kegg.reaction/R09078"	"pyruvate fermentation to (S)-acetoin"	NA	NA	""	2
"RXN-19292"	"welwitindolinone C isothiocyanate N-methyltransferase"	"welwitindolinone C isothiocyanate[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + N-methylwelwitindolinone C isothiocyanate[s] + H+[s]"	"ec-code/2.1.1.M44"	"yHMPu5000041693_Debaryomyces_nepalensis@Seq_223"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19291"	"welwitindolinone B isothiocyanate N-methyltransferase"	"welwitindolinone B isothiocyanate[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + N-methylwelwitindolinone B isothiocyanate[s] + H+[s]"	"ec-code/2.1.1.M44"	"yHMPu5000041693_Debaryomyces_nepalensis@Seq_223"	0	1000	NA	NA	""	""	NA	NA	""	2
"TRANS-RXN-122A"	"transport of L-aspartate;L-aspartate:H+ symporter;aspartate transport"	" <=> "	""	"Stagonospora_nodorum@Seq_1276"	-1000	1000	NA	NA	""	""	NA	NA	""	2
"RXN-1102"	"coumaryl alcohol dehydrogenase"	"4-coumaraldehyde[s] + NADPH[s] + H+[s] => 4-coumaryl alcohol[s] + NADP+[s]"	"ec-code/1.1.1.195"	"yHMPu5000034623_Pichia_norvegensis@Seq_2566"	0	1000	NA	NA	"rhea/45726;kegg.reaction/R07437"	"phenylpropanoid biosynthesis"	NA	NA	""	2
"1.13.12.7-RXN"	"luciferin 4-monooxygenase;D-firefly luciferin 4-monooxygenase"	"ATP[s] + oxygen[s] + D-firefly luciferin[s] => AMP[s] + CO2[s] + Light[s] + excited state firefly oxyluciferin[s] + diphosphate[s]"	"ec-code/1.13.12.7"	"Coccidioides_immitis@Seq_2083"	0	1000	NA	NA	"rhea/10733;kegg.reaction/R04036"	""	NA	NA	""	2
"RXN-11003"	"alpha-tocopherol omega-hydroxylase"	"alpha-tocopherol[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 13'-hydroxy-alpha-tocopherol[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14.94"	"Aspergillus_nidulans@Seq_10273"	0	1000	NA	NA	""	"alpha-tocopherol degradation"	NA	NA	""	2
"RXN-11002"	"succinate semialdehyde reductase (NADPH)"	"NADPH[s] + H+[s] + succinate semialdehyde[s] => 4-hydroxybutanoate[s] + NADP+[s]"	"ec-code/1.1.1.co"	"yHMPu5000034761_Lipomyces_lipofer@Seq_6987 or Fusarium_graminearum@Seq_1927 or yHMPu5000034748_Lipomyces_oligophaga@Seq_3236 or yHMPu5000034761_Lipomyces_lipofer@Seq_3602 or yHMPu5000034754_Lipomyces_arxii@Seq_4440 or yHMPu5000034761_Lipomyces_lipofer@Seq_6484 or yHMPu5000034761_Lipomyces_lipofer@Seq_4736 or Starmerella_bombicola_JCM9596@Seq_4262 or Lachancea_nothofagi@Seq_1528 or Saccharomyces_uvarum@Seq_3000"	0	1000	NA	NA	"rhea/26384;kegg.reaction/R09281"	"3-hydroxypropanoate/4-hydroxybutanate cycle;crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered);L-glutamate degradation IV"	NA	NA	"pubmed/16460003"	2
"TRANS-RXN-340"	"bicozamycin:H+ antiporter"	" <=> "	""	"Aspergillus_nidulans@Seq_4217"	-1000	1000	NA	NA	""	""	NA	NA	""	2
"RXN-10986"	"acrylyl-CoA hydratase"	"acryloyl-CoA[s] + 2 H2O[s] => 3-hydroxypropanoate[s] + coenzyme A[s] + H+[s]"	""	"Aspergillus_nidulans@Seq_2088"	0	1000	NA	NA	""	"acrylate degradation"	NA	NA	"pubmed/19807777"	2
"1.1.3.38-RXN"	"4-allylphenol oxidase"	"oxygen[s] + vanillyl alcohol[s] => hydrogen peroxide[s] + vanillin[s]"	"ec-code/1.1.3.38"	"Aspergillus_nidulans@Seq_4035"	0	1000	NA	NA	"rhea/10037;kegg.reaction/R02877"	""	NA	NA	""	2
"RXN-19195"	"3-pentenoate-CoA ligase"	"ATP[s] + coenzyme A[s] + 3-pentenoate[s] => AMP[s] + 3-pentenoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19194"	"pentanoate-CoA ligase"	"ATP[s] + coenzyme A[s] + pentanoate[s] => AMP[s] + pentanoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19193"	"butanoate-CoA ligase"	"ATP[s] + butanoate[s] + coenzyme A[s] => AMP[s] + butanoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19192"	"4-hydroxypentanoate-CoA ligase"	"ATP[s] + coenzyme A[s] + 4-hydroxypentanoate[s] => AMP[s] + 4-hydroxypentanoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	"4-oxopentanoate degradation"	NA	NA	""	2
"1.1.3.35-RXN"	"salutaridine synthase"	"oxygen[s] + (R)-reticuline[s] + Red-NADPH-Hemoprotein-Reductases[s] => Ox-NADPH-Hemoprotein-Reductases[s] + salutaridine[s] + 2 H2O[s]"	"ec-code/1.14.19.67"	"Sclerotinia_sclerotiorum@Seq_11175 or Aspergillus_nidulans@Seq_2433"	0	1000	NA	NA	"rhea/17714;kegg.reaction/R04696"	"morphine biosynthesis"	NA	NA	""	2
"RXN-19185"	"levulinate-CoA ligase"	"ATP[s] + coenzyme A[s] + 4-oxopentanoate[s] => AMP[s] + 4-oxopentanoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	"4-oxopentanoate degradation"	NA	NA	""	2
"3.6.3.49-RXN"	"Cystic fibrosis transmembrane conductance regulator"	"ATP[s] + H2O[s] <=> ADP[s] + H+[s] + phosphate[s]"	"ec-code/3.6.3.49"	"yHMPu5000034893_Ogataea_philodendra@Seq_4613"	-1000	1000	NA	NA	""	""	NA	NA	""	2
"1.1.1.83-RXN"	"D-malate dehydrogenase (decarboxylating)"	"(R)-malate[s] + NAD+[s] => CO2[s] + NADH[s] + pyruvate[s]"	"ec-code/1.1.1.83"	"Fusarium_graminearum@Seq_9858 or Stagonospora_nodorum@Seq_2623"	0	1000	NA	NA	"rhea/18366;kegg.reaction/R00215"	"D-malate degradation"	NA	NA	""	2
"1.1.1.64-RXN"	"Aldo-keto reductase family 1 member C3;androstenedione reductase"	"androst-4-ene-3,17-dione[s] + NADPH[s] + H+[s] => NADP+[s] + testosterone[s]"	"ec-code/1.1.1.64"	"yHMPu5000034665_Kodamaea_laetipori@Seq_4143"	0	1000	NA	NA	"rhea/14983;kegg.reaction/R01838"	"androgen biosynthesis"	NA	NA	""	2
"RXN-10957"	"phosphatidylinositol-3-phosphate 4-kinase"	"ATP[s] + CPD-177[s] <=> 1-PHOSPHATIDYL-1D-MYO-INOSITOL-34-BISPH[s] + ADP[s] + H+[s]"	"ec-code/2.7.1"	"Wickerhamia_fluorescens@Seq_3385"	-1000	1000	NA	NA	""	""	NA	NA	"pubmed/9367159"	2
"1.1.1.288-RXN"	"xanthoxin dehydrogenase"	"2-cis,4-trans-xanthoxin[s] + NAD+[s] => (+)-cis-abscisic aldehyde[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.288"	"yHMPu5000034754_Lipomyces_arxii@Seq_7827"	0	1000	NA	NA	"rhea/12549;kegg.reaction/R06954"	"abscisic acid biosynthesis"	NA	NA	""	2
"RXN-13395"	"arachidonate 5-lipoxygenase"	"arachidonate[s] + oxygen[s] => leukotriene A4[s] + H2O[s]"	"ec-code/1.13.11.34"	"Arthrobotrys_oligospora@Seq_4180"	0	1000	NA	NA	"kegg.reaction/R08527;rhea/32310"	"lipoxin biosynthesis"	NA	NA	""	2
"1.1.1.272-RXN"	"(D)-2-hydroxyacid dehydrogenase (NADP+)"	"2-Oxo-carboxylates[s] + NADPH[s] + H+[s] => D-2-hydroxyacids[s] + NADP+[s]"	"ec-code/1.1.1.272"	"Neurospora_crassa@Seq_5853"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-5076"	"xanthine:H+ symporter XanQ;xanthine:H+ symporter XanP"	" <=> "	""	"yHMPu5000035335_Candida_blattae@Seq_3706 or Metschnikowia_drakensbergensis@Seq_4842"	-1000	1000	NA	NA	""	""	NA	NA	""	2
"1.1.1.268-RXN"	"2-(R)-hydroxypropyl-CoM dehydrogenase"	"2-(R)-hydroxypropyl-CoM[s] + NAD+[s] => 2-oxopropyl-CoM[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.268"	"Sclerotinia_sclerotiorum@Seq_11970"	0	1000	NA	NA	"rhea/13250;kegg.reaction/R05689"	"propene degradation"	NA	NA	""	2
"1.1.1.263-RXN"	"4anhydrofructose reductase"	"1,5-anhydro-D-fructose[s] + NADPH[s] + H+[s] => 1,5-anhydro-D-glucitol[s] + NADP+[s]"	"ec-code/1.1.1.263"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_3314"	0	1000	NA	NA	"rhea/20667;kegg.reaction/R05682"	""	NA	NA	""	2
"1.1.1.255-RXN"	"mannitol dehydrogenase"	"D-mannitol[s] + NAD+[s] <=> aldehydo-D-mannose[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.255"	"Candida_boidinii_JCM9604@Seq_3407"	-1000	1000	NA	NA	"rhea/15032;kegg.reaction/R07135"	"mannitol degradation II"	NA	NA	""	2
"RXN-10917"	"3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase"	"3-methoxy-4-hydroxyphenylglycolaldehyde[s] + NAD+[s] + H2O[s] => NADH[s] + 2 H+[s] + vanillyl mandelate[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	"kegg.reaction/R04891"	"noradrenaline and adrenaline degradation"	NA	NA	""	2
"RXN-19058"	"arachidonate 14,15 epoxidase"	"arachidonate[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 14,15-epoxyarachidonate[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14.M19"	"Neurospora_crassa@Seq_1100"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19057"	"arachidonate 11,12 epoxidase"	"arachidonate[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 11,12-epoxyarachidonate[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14.M19"	"Neurospora_crassa@Seq_1100"	0	1000	NA	NA	""	""	NA	NA	""	2
"DIHYDROOROTATE-DEHYDROGENASE-RXN"	"dihydroorotate dehydrogenase"	"(S)-dihydroorotate[s] + ETR-Quinones[s] => ETR-Quinols[s] + orotate[s]"	"ec-code/1.3.5.2"	"yHMPu5000035279_Tortispora_starmeri@Seq_4527 or Lipomyces_starkeyi@Seq_8757"	0	1000	NA	NA	"rhea/18074;kegg.reaction/R01868"	"UMP biosynthesis I"	NA	NA	""	2
"RXN-19056"	"arachidonate 8,9 epoxidase"	"arachidonate[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 8,9-epoxyarachidonate[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14.M19"	"Neurospora_crassa@Seq_1100"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19055"	"arachidonate 5,6 epoxidase"	"arachidonate[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 5,6-epoxyarachidonate[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14.M19"	"Neurospora_crassa@Seq_1100"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19052"	"albendazole monooxygenase (hydroxylating)"	"albendazole[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => hydroxyalbendazole[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14.74"	"Neurospora_crassa@Seq_1100"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-10912"	"3,4-dihydroxyphenylglycolaldehyde dehydrogenase"	"3,4-dihydroxyphenylglycolaldehyde[s] + NAD+[s] + H2O[s] => 3,4-dihydroxymandelate[s] + NADH[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or Stagonospora_nodorum@Seq_5750 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	"kegg.reaction/R04882"	"noradrenaline and adrenaline degradation"	NA	NA	""	2
"1.1.1.210-RXN"	"5alpha-dihydrotestosterone reductase;Steroid Delta-isomerase;5alpha-dihydrotestosteron reductase"	"5-alpha-androstan-3beta,17beta-diol[s] + NADP+[s] <=> 17-beta-hydroxy-5-alpha-androstan-3-one[s] + NADPH[s] + H+[s]"	"ec-code/1.1.1.210"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_2489 or Coccidioides_immitis@Seq_4320 or Aspergillus_nidulans@Seq_4324"	-1000	1000	NA	NA	"rhea/16297;kegg.reaction/R04344"	""	NA	NA	""	2
"1.1.1.209-RXN"	"androsterone dehydrogenase;Aldo-keto reductase family 1 member C4;androsterone 3alpha-dehydrogenase;Aldo-keto reductase family 1 member C3"	"androsterone[s] + NAD-P-OR-NOP[s] => 5alpha-androstane-3,17-dione[s] + NADH-P-OR-NOP[s] + H+[s]"	"ec-code/1.1.1.50;ec-code/1.1.1.213;ec-code/1.1.1.209"	"yHMPu5000034665_Kodamaea_laetipori@Seq_4143 or yHMPu5000034665_Kodamaea_laetipori@Seq_2653"	0	1000	NA	NA	"rhea/20384;rhea/20380"	"testosterone and androsterone degradation to androstendione"	NA	NA	""	2
"RXN-19041"	"albendazole monooxygenase (sulfoxide-forming)"	"albendazole[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => ALBENDAZOLE-S-OXIDE[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14.73"	"Sclerotinia_sclerotiorum@Seq_11175 or Neurospora_crassa@Seq_1100 or Aspergillus_nidulans@Seq_2433"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-10909"	"adrenaline O-methyltransferase"	"(R)-adrenaline[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + metanephrine[s] + H+[s]"	"ec-code/2.1.1.6"	"Metschnikowia_santaceciliae@Seq_1206"	0	1000	NA	NA	""	"noradrenaline and adrenaline degradation"	NA	NA	""	2
"RXN-19038"	"L-serine beta-synthase"	"L-cysteine[s] + H2O[s] => hydrogen sulfide[s] + L-serine[s]"	"ec-code/4.2.1.22"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_5468"	0	1000	NA	NA	""	"hydrogen sulfide biosynthesis II (mammalian)"	NA	NA	"pubmed/23600844"	2
"RXN-19036"	"sulfide-glutathione quinone oxidoreductase"	"ETR-Quinones[s] + glutathione[s] + hydrogen sulfide[s] => S-sulfanylglutathione[s] + ETR-Quinols[s]"	"ec-code/1.8.5.8"	"Fusarium_graminearum@Seq_12736"	0	1000	NA	NA	""	"sulfide oxidation IV (metazoa)"	NA	NA	""	2
"RXN-10906"	"noradrenaline O-methyltransferase"	"(R)-noradrenaline[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + normetanephrine[s] + H+[s]"	"ec-code/2.1.1.6"	"Metschnikowia_santaceciliae@Seq_1206"	0	1000	NA	NA	"kegg.reaction/R02534"	"noradrenaline and adrenaline degradation"	NA	NA	""	2
"1.1.1.188-RXN"	"Aldo-keto reductase family 1 member C3"	"prostaglandin F2alpha[s] + NADP+[s] <=> prostaglandin D2[s] + NADPH[s] + H+[s]"	"ec-code/1.1.1.188"	"yHMPu5000034665_Kodamaea_laetipori@Seq_4143"	-1000	1000	NA	NA	"rhea/10140;kegg.reaction/R02684"	""	NA	NA	""	2
"TRANS-RXN-190"	"potassium transporter"	" => "	""	"Lachancea_mirantina@Seq_4119 or yHMPu5000034999_Cephaloascus_fragrans@Seq_1503"	0	1000	NA	NA	""	""	NA	NA	""	2
"1.1.1.178-RXN"	"2-methylacetoacetyl-coenzyme A reductase;3-hydroxy-2-methylbutyryl-CoA dehydrogenase"	"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA[s] + NAD+[s] <=> 2-methylacetoacetyl-CoA[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.178"	"yHMPu5000034761_Lipomyces_lipofer@Seq_2905"	-1000	1000	NA	NA	"rhea/13284;kegg.reaction/R04203"	"fermentation to 2-methylbutanoate;L-isoleucine degradation I"	NA	NA	""	2
"TRANS-RXN-162"	"L-glutamate:H+ symporter"	" <=> "	""	"Stagonospora_nodorum@Seq_1276"	-1000	1000	NA	NA	""	""	NA	NA	""	2
"1.1.1.136-RXN"	"UDP-N-acetyl-alpha-D-glucosamine 6-dehydrogenase;UDP-N-acetylglucosamine 6-dehydrogenase"	"2 NAD+[s] + UDP-N-acetyl-alpha-D-glucosamine[s] + H2O[s] => 2 NADH[s] + 3 H+[s] + UDP-N-acetyl-alpha-D-glucosaminouronate[s]"	"ec-code/1.1.1.136"	"Fusarium_graminearum@Seq_12447 or Fusarium_graminearum@Seq_7906"	0	1000	NA	NA	"rhea/13326;kegg.reaction/R00421"	"UDP-N-acetyl-alpha-D-galactosaminuronate biosynthesis;UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate biosynthesis"	NA	NA	""	2
"1.1.1.127-RXN"	"2,5-didehydro-3-deoxy-L-galactonate 5-reductase;2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase;2-keto-3-deoxy-D-gluconate dehydrogenase"	"2-dehydro-3-deoxy-D-gluconate[s] + NAD+[s] <=> 3-deoxy-D-glycero-2,5-hexodiulosonate[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.127"	"yHMPu5000034887_Ogataea_trehaloabstinens@Seq_4783 or yHMPu5000034952_Citeromyces_siamensis@Seq_10131 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_3699 or yHMPu5000026142_Citeromyces_matritensis@Seq_6512 or Stagonospora_nodorum@Seq_9303"	-1000	1000	NA	NA	"rhea/24235;kegg.reaction/R01542"	"3,6-anhydro-alpha-L-galactopyranose degradation;4-deoxy-L-threo-hex-4-enopyranuronate degradation"	NA	NA	""	2
"#NAME?"	"(-)-menthol dehydrogenase;(-)-menthol:NADP+ oxidoreductase"	"(-)-menthone[s] + NADPH[s] + H+[s] => (-)-menthol[s] + NADP+[s]"	"ec-code/1.1.1.207"	"Saitoella_complicata@Seq_378"	0	1000	NA	NA	"rhea/13919;kegg.reaction/R02177"	"menthol biosynthesis"	NA	NA	""	2
"#NAME?"	"(+)-neomenthol:NADP+ oxidoreductase;(+)-neomenthol dehydrogenase"	"(-)-menthone[s] + NADPH[s] + H+[s] => (+)-neomenthol[s] + NADP+[s]"	"ec-code/1.1.1.208"	"Saitoella_complicata@Seq_378"	0	1000	NA	NA	"kegg.reaction/R02548"	"menthol biosynthesis"	NA	NA	""	2
