"ID"	"NAME"	"EQUATION"	"EC.NUMBER"	"GENE.ASSOCIATION"	"LOWER.BOUND"	"UPPER.BOUND"	"OBJECTIVE"	"COMPARTMENT"	"MIRIAM"	"SUBSYSTEM"	"REPLACEMENT.ID"	"NOTE"	"REFERENCE"	"CONFIDENCE.SCORE"
"NADH-DEHYDROG-A-RXN"	"NADH:ubiquinone oxidoreductase (H+-transporting);NADH dehydrogenase;NADH-ubiquinone oxidoreductase;proton-translocating NADH-quinone oxidoreductase"	"NADH[s] + H+[s] + Ubiquinones[s] <=> NAD+[s] + Ubiquinols[s]"	"ec-code/7.1.1.2"	"Fusarium_graminearum@Seq_4990 or yHMPu5000034670_Blastobotrys_proliferans@Seq_4637 or Metschnikowia_hibisci@Seq_5078 or Metschnikowia_borealis@Seq_5873 or Metschnikowia_matae_maris@Seq_1638 or Metschnikowia_proteae@Seq_4309 or yHMPu5000034952_Citeromyces_siamensis@Seq_10043 or Cyberlindnera_fabianii_JCM3601@Seq_1970 or yHMPu5000034625_Pichia_kudriavzevii@Seq_3266 or Coccidioides_immitis@Seq_7734 or Aspergillus_nidulans@Seq_9392 or yHMPu5000035675_Kregervanrija_fluxuum@Seq_823 or Metschnikowia_hibisci@Seq_207 or Metschnikowia_hamakuensis@Seq_2035 or yHMPu5000026142_Citeromyces_matritensis@Seq_5486 or yHMPu5000041863_Candida_gorgasii@Seq_1495 or yHMPu5000034999_Cephaloascus_fragrans@Seq_2352 or Metschnikowia_mauinuiana@Seq_1166 or yHMPu5000034950_Citeromyces_hawaiiensis@Seq_1319 or yHMPu5000035271_Wickerhamomyces_bovis@Seq_521 or yHMPu5000026142_Citeromyces_matritensis@Seq_3156"	-1000	1000	NA	NA	"rhea/29094;kegg.reaction/R02163"	"aerobic respiration I (cytochrome c);aerobic respiration III (alternative oxidase pathway);Fe(II) oxidation;NADH to cytochrome bo oxidase electron transfer I;NADH to cytochrome bd oxidase electron transfer I;NAD/NADH phosphorylation and dephosphorylation"	NA	NA	""	2
"RXN-19758"	"1,2-alpha-L-arabinofuranosidase"	"Branched-L-arabinans[s] + H2O[s] => Alpha-1-3-Branched-Arabinans[s] + alpha-L-arabinofuranose[s]"	"ec-code/3.2.1.55"	"Aspergillus_nidulans@Seq_933"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-1125"	"sinapyl alcohol dehydrogenase"	"NADPH[s] + H+[s] + sinapaldehyde[s] => NADP+[s] + sinapyl alcohol[s]"	"ec-code/1.1.1.195"	"Botrytis_cinerea@Seq_13750 or yHAB164_Kazachstania_aerobia@Seq_2461"	0	1000	NA	NA	"rhea/45706;kegg.reaction/R03918"	"phenylpropanoid biosynthesis"	NA	NA	""	2
"RXN-19757"	"arabinan (1rarr3)-alpha-L-arabinofuranosidase;1,3-alpha-L-arabinofuranosidase"	"Alpha-1-3-Branched-Arabinans[s] + H2O[s] => 1-5-L-Arabinooligosaccharides[s] + alpha-L-arabinofuranose[s]"	"ec-code/3.2.1.55"	"Aspergillus_nidulans@Seq_933"	0	1000	NA	NA	""	""	NA	NA	""	2
"1.8.5.1-RXN"	"dehydroascorbate reductase"	"2 glutathione[s] + L-dehydro-ascorbate[s] => L-ascorbate[s] + glutathione disulfide[s] + H+[s]"	"ec-code/1.8.5.1"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_3833 or yHMPu5000034952_Citeromyces_siamensis@Seq_232"	0	1000	NA	NA	"rhea/24425;kegg.reaction/R01108"	"ascorbate recycling (cytosolic);ascorbate glutathione cycle"	NA	NA	""	2
"RXN-19745"	"3,4-dihydroxybenzaldehyde dehydrogenase"	"3,4-dihydroxybenzaldehyde[s] + NAD-P-OR-NOP[s] + H2O[s] => protocatechuate[s] + NADH-P-OR-NOP[s] + 2 H+[s]"	"ec-code/1.2.1.67"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1701"	0	1000	NA	NA	""	"trans-caffeate degradation (aerobic)"	NA	NA	"pubmed/19258534"	2
"RXN-1124"	"sinapoyl coenzyme A reductase"	"NADPH[s] + H+[s] + sinapoyl-CoA[s] <=> coenzyme A[s] + NADP+[s] + sinapaldehyde[s]"	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_3271"	-1000	1000	NA	NA	"kegg.reaction/R02220"	""	NA	NA	""	2
"RXN-19724"	"24-methylenelophenol methyl 4alpha-methyl monooxygenase"	"24-methylenelophenol[s] + 6 FERROCYTOCHROME-B5[s] + 3 oxygen[s] + 5 H+[s] => 4alpha-carboxy-ergosta-7,24(241)-dien-3beta-ol[s] + 6 FERRICYTOCHROME-B5[s] + 4 H2O[s]"	"ec-code/1.14.18.M4"	"Sugiyamaella_lignohabitans@Seq_3997"	0	1000	NA	NA	""	""	NA	NA	"pubmed/BENVENISTE02"	2
"RXN-19723"	"24-ethylidenelophenol 4alpha-methyl monooxygenase"	"24-ethylidenelophenol[s] + 6 FERROCYTOCHROME-B5[s] + 3 oxygen[s] + 5 H+[s] => 4alpha-carboxy-stigmasta-7,24(241)-dien-3beta-ol[s] + 6 FERRICYTOCHROME-B5[s] + 4 H2O[s]"	"ec-code/1.14.18.M4"	"Sugiyamaella_lignohabitans@Seq_3997"	0	1000	NA	NA	""	""	NA	NA	"pubmed/BENVENISTE02"	2
"RXN-19722"	"4alpha-methyl-5alpha-cholesta-7,24-dien-3beta-ol 4alpha-methyl monooxygenase"	"4alpha-methyl-5alpha-cholesta-7,24-dien-3beta-ol[s] + 6 FERROCYTOCHROME-B5[s] + 3 oxygen[s] + 5 H+[s] => 4alpha-carboxy-5alpha-cholesta-7,24-dien-3beta-ol[s] + 6 FERRICYTOCHROME-B5[s] + 4 H2O[s]"	"ec-code/1.14.18.M4"	"Sugiyamaella_lignohabitans@Seq_3997"	0	1000	NA	NA	""	""	NA	NA	""	2
"1.6.5.7-RXN"	"hydroxybenzoquinone reductase;2-hydroxy-1,4-benzoquinone reductase"	"2-hydroxy-1,4-benzoquinone[s] + NADH[s] + 2 H+[s] => hydroxyquinol[s] + NAD+[s]"	"ec-code/1.6.5.7"	"yHMPu5000026256_Zygotorulaspora_mrakii@Seq_2867 or Candida_sojae@Seq_554"	0	1000	NA	NA	"rhea/12429;kegg.reaction/R05399"	"4-nitrophenol degradation II;2,4,5-trichlorophenoxyacetate degradation"	NA	NA	""	2
"1.6.5.6-RXN"	"4-benzoquinone reductase"	"NADPH[s] + 1,4-benzoquinone[s] + H+[s] <=> hydroquinone[s] + NADP+[s]"	"ec-code/1.6.5.6"	"yHMPu5000026256_Zygotorulaspora_mrakii@Seq_2867 or Candida_sojae@Seq_554"	-1000	1000	NA	NA	"rhea/23488;kegg.reaction/R05244"	"4-nitrophenol degradation I"	NA	NA	""	2
"RXN-11213"	"methylmalonate-semialdehyde dehydrogenase"	"(S)-methylmalonate-semialdehyde[s] + coenzyme A[s] + NAD+[s] + H2O[s] => hydrogencarbonate[s] + NADH[s] + propanoyl-CoA[s] + H+[s]"	"ec-code/1.2.1.27"	"Xylona_heveae@Seq_5446"	0	1000	NA	NA	"rhea/20805;kegg.reaction/R00935"	"L-valine degradation I"	NA	NA	""	2
"RXN-11211"	"dihydrothymine amidohydrolase;dihydrothyminidase;dihydrothymine hydrolase"	"5,6-dihydrothymine[s] + H2O[s] <=> 3-(carbamoylamino)-2-methylpropanoate[s] + H+[s]"	"ec-code/3.5.2.2"	"Aspergillus_nidulans@Seq_7008 or yHMPu5000034655_Botryozyma_nematodophila@Seq_8737"	-1000	1000	NA	NA	"kegg.reaction/R03055"	"thymine degradation"	NA	NA	""	2
"RXN-19671"	"phylloquinone reductase"	"phylloquinone[s] + NADH-P-OR-NOP[s] + H+[s] => phylloquinol[s] + NAD-P-OR-NOP[s]"	"ec-code/1.6.5.2"	"yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_2111 or yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3365"	0	1000	NA	NA	""	"vitamin K-epoxide cycle"	NA	NA	""	2
"RXN-19576"	"indol-3-ylmethylisothiocyanate-glutatione carboxypeptidase"	"indol-3-ylmethylisothiocyanate-glutathione[s] + H2O[s] => indol-3-ylmethylisothiocyanate-[gamma-Glu-Cys}[s] + glycine[s]"	"ec-code/3.4.17.b"	"Schizosaccharomyces_pombe@Seq_1281"	0	1000	NA	NA	""	"indole glucosinolate activation (intact plant cell)"	NA	NA	""	2
"1.21.3.1-RXN"	"isopenicillin N synthase"	"N-[(5S)-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine[s] + oxygen[s] => isopenicillin N[s] + 2 H2O[s]"	"ec-code/1.21.3.1"	"Aspergillus_nidulans@Seq_4553"	0	1000	NA	NA	"rhea/22429;kegg.reaction/R04872"	"isopenicillin N biosynthesis"	NA	NA	""	2
"RXN-19571"	"S-benzyl-glutatione carboxypeptidase"	"S-benzyl-glutatione[s] + H2O[s] => S-benzyl-gamma-glutamylcysteine[s] + glycine[s]"	"ec-code/3.4.17.b"	"Schizosaccharomyces_pombe@Seq_1281"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-11142"	"ginsenoside Rg3 3-O-beta-glucosidase;(20S)-ginsenoside Rg3 3-O-glucosidase;ginsenoside beta- glucosidase"	"(20S)-ginsenoside Rg3[s] + H2O[s] => (20S)-ginsenoside Rh2[s] + Glucopyranose[s]"	"ec-code/3.2.1.193"	"Stagonospora_nodorum@Seq_7494"	0	1000	NA	NA	""	"ginsenoside degradation III"	NA	NA	"pubmed/11456082"	2
"1.2.1.67-RXN"	"vanillin dehydrogenase"	"NAD+[s] + vanillin[s] + H2O[s] => NADH[s] + 2 H+[s] + vanillate[s]"	"ec-code/1.2.1.67"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1701 or Metschnikowia_hibisci@Seq_562 or Fusarium_graminearum@Seq_10210 or Fusarium_graminearum@Seq_10534 or Neurospora_crassa@Seq_8057"	0	1000	NA	NA	"rhea/13312;kegg.reaction/R05699"	"pinoresinol degradation;vanillin and vanillate degradation I;vanillin and vanillate degradation II"	NA	NA	""	2
"RXN-11134"	"ginsenoside XVII 3-O-glucosidase"	"gypenoside XVII[s] + H2O[s] => gypenoside LXXV[s] + Glucopyranose[s]"	""	"Stagonospora_nodorum@Seq_7494"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-11133"	"ginsenoside Rd 3-O-beta-glucosidase;ginsenoside Rd 3-glucosydase;ginsenoside Rd 3-O-glucosidase;ginsenoside Rd 3-O-beta-D-(1rarr2)-glucose-hydrolase"	"ginsenoside Rd[s] + H2O[s] => ginsenoside F2[s] + Glucopyranose[s]"	"ec-code/3.2.1.193"	"Stagonospora_nodorum@Seq_7494"	0	1000	NA	NA	""	"ginsenoside degradation I"	NA	NA	""	2
"RXN-11130"	"N-hydroxyornithine: acetyl CoA N-transacetylase;N-hydroxyornithine acetyltransferase"	"acetyl-CoA[s] + N5-hydroxy-L-ornithine[s] => coenzyme A[s] + N5-acetyl-N5-hydroxy-L-ornithine[s]"	"ec-code/2.3.1"	"Fusarium_graminearum@Seq_2892"	0	1000	NA	NA	""	"ferrichrome biosynthesis"	NA	NA	"pubmed/16585778"	2
"RXN-19542"	"N-carbobenzyloxy-L-glutamine aminoacylase"	"N-carbobenzyloxy-L-glutamine[s] + H+[s] + H2O[s] => benzyl alcohol[s] + CO2[s] + L-glutamine[s]"	"ec-code/3.5.1.ah"	"Aspergillus_nidulans@Seq_5249"	0	1000	NA	NA	""	""	NA	NA	"pubmed/18492161"	2
"RXN-19541"	"Nalpha-acyl-L-glutamine aminoacylase"	"CPD-21081[s] + H2O[s] => Carboxylates[s] + L-glutamine[s]"	"ec-code/3.5.1.ah"	"Aspergillus_nidulans@Seq_5249"	0	1000	NA	NA	""	""	NA	NA	"pubmed/18492161"	2
"RXN-19540"	"Nalpha-(3-hydroxy-3-methylhexanoyl)-L-glutamine aminoacylase"	"Nalpha-(3-hydroxy-3-methylhexanoyl)-L-glutamine[s] + H2O[s] => 3-hydroxy-3-methylhexanoate[s] + L-glutamine[s]"	"ec-code/3.5.1.ah"	"Aspergillus_nidulans@Seq_5249"	0	1000	NA	NA	""	""	NA	NA	"pubmed/18492161"	2
"RXN-19539"	"Nalpha-[(2E)-3-methylhex-2-enoyl]-L-glutamine aminoacylase"	"Nalpha-[(2E)-3-methylhex-2-enoyl]-L-glutamine[s] + H2O[s] => (2E)-3-methylhex-2-enoate[s] + L-glutamine[s]"	"ec-code/3.5.1.ah"	"Aspergillus_nidulans@Seq_5249"	0	1000	NA	NA	""	""	NA	NA	"pubmed/18492161"	2
"RXN-11128"	"L-ornithine 5-monooxygenase"	"L-ornithine[s] + NADPH[s] + oxygen[s] => N5-hydroxy-L-ornithine[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13.195"	"Coccidioides_immitis@Seq_6274"	0	1000	NA	NA	"rhea/41509"	"ferrichrome A biosynthesis;pyoverdine I biosynthesis"	NA	NA	"pubmed/8106324"	2
"RXN0-3"	"L-cysteine exporter"	"ATP[s] + H2O[s] => ADP[s] + H+[s] + phosphate[s]"	"ec-code/7.4.2"	"Saccharomyces_cerevisiae@YKL209C or Fusarium_graminearum@Seq_755"	0	1000	NA	NA	""	""	NA	NA	""	2
"1.14.21.6-RXN"	"5alpha-cholest-7-en-3beta-ol,NAD(P)H:oxygen 5-oxidoreductase"	"lathosterol[s] + 2 FERROCYTOCHROME-B5[s] + oxygen[s] + 2 H+[s] => 7-dehydrocholesterol[s] + 2 FERRICYTOCHROME-B5[s] + 2 H2O[s]"	"ec-code/1.14.19.20"	"Neurospora_crassa@Seq_5604"	0	1000	NA	NA	"rhea/18924;rhea/18920;kegg.reaction/R07215"	"cholesterol biosynthesis II (via 24,25-dihydrolanosterol);cholesterol biosynthesis I"	NA	NA	""	2
"3.6.3.10-RXN"	"ATP phosphohydrolase (H+/K+-exchanging)"	"ATP[s] + H2O[s] => ADP[s] + H+[s] + phosphate[s]"	"ec-code/7.2.2.t"	"Lipomyces_starkeyi@Seq_1623"	0	1000	NA	NA	"rhea/22045"	""	NA	NA	""	2
"RXN-12961"	"8-hydroxygeraniol dehydrogenase;8-hydroxygeraniol oxidoreductase"	"(6E)-8-hydroxygeraniol[s] + 2 NADP+[s] => (6E)-8-oxogeranial[s] + 2 NADPH[s] + 2 H+[s]"	"ec-code/1.1.1.324"	"yHMPu5000034952_Citeromyces_siamensis@Seq_7328 or yHMPu5000035301_Pichia_terricola@Seq_4950 or Xylona_heveae@Seq_3889 or yHMPu5000035675_Kregervanrija_fluxuum@Seq_3289 or Sclerotinia_sclerotiorum@Seq_1445 or yHMPu5000034897_Ogataea_glucozyma@Seq_3556 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_7886 or yHMPu5000034754_Lipomyces_arxii@Seq_7912"	0	1000	NA	NA	"rhea/32660"	""	NA	NA	""	2
"1.14.13.78-RXN"	"ent-kaur-16-ene,NADPH:oxygen oxidoreductase (hydroxylating);ent-kaur-16-ene oxidase"	"ent-kaurene[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => ent-kaurenol[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	""	"Stagonospora_nodorum@Seq_4785"	0	1000	NA	NA	"rhea/13048;kegg.reaction/R06291"	"GA12 biosynthesis;gibberellin biosynthesis IV (Gibberella fujikuroi)"	NA	NA	""	2
"1.14.13.73-RXN"	"tabersonine 16-hydroxylase"	"oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] + tabersonine[s] => 16-hydroxytabersonine[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14.103"	"Aspergillus_nidulans@Seq_9433"	0	1000	NA	NA	"rhea/14134;kegg.reaction/R05855"	"vindoline and vinblastine biosynthesis"	NA	NA	""	2
"RXN-1106"	"feruloyl coenzyme A reductase;cinnamoyl-CoA reductase"	"trans-feruloyl-CoA[s] + NADPH[s] + H+[s] => coenzyme A[s] + coniferaldehyde[s] + NADP+[s]"	"ec-code/1.2.1.44"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_3271"	0	1000	NA	NA	"kegg.reaction/R02193"	"phenylpropanoid biosynthesis;capsiconiate biosynthesis"	NA	NA	""	2
"RXN-19357"	"galactomannan beta-1,3-galactosyltransferase"	"UDP-alpha-D-galactose[s] + Gal-1-2-alpha-1-6-oligomannan[s] => H+[s] + Pombe-galactomannans[s] + UDP[s]"	"ec-code/2.4.1"	"Schizosaccharomyces_pombe@Seq_605"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19327"	"azetidine-2-carboxylate hydrolase"	"(S)-azetidine-2-carboxylate[s] + H2O[s] => 2-hydroxy-4-aminobutanoate[s]"	"ec-code/3.5.2"	"Fusarium_graminearum@Seq_8606 or yHMPu5000034952_Citeromyces_siamensis@Seq_7692"	0	1000	NA	NA	""	""	NA	NA	"pubmed/18487339"	2
"RXN-1102"	"coumaryl alcohol dehydrogenase"	"4-coumaraldehyde[s] + NADPH[s] + H+[s] => 4-coumaryl alcohol[s] + NADP+[s]"	"ec-code/1.1.1.195"	"yHMPu5000034623_Pichia_norvegensis@Seq_2566"	0	1000	NA	NA	"rhea/45726;kegg.reaction/R07437"	"phenylpropanoid biosynthesis"	NA	NA	""	2
"1.13.12.7-RXN"	"luciferin 4-monooxygenase;D-firefly luciferin 4-monooxygenase"	"ATP[s] + oxygen[s] + D-firefly luciferin[s] => AMP[s] + CO2[s] + Light[s] + excited state firefly oxyluciferin[s] + diphosphate[s]"	"ec-code/1.13.12.7"	"Coccidioides_immitis@Seq_7777 or Neurospora_crassa@Seq_4582"	0	1000	NA	NA	"rhea/10733;kegg.reaction/R04036"	""	NA	NA	""	2
"RXN-1101"	"coumaroyl coenzyme A reductase"	"NADPH[s] + (E)-4-coumaroyl-CoA[s] + H+[s] => coenzyme A[s] + 4-coumaraldehyde[s] + NADP+[s]"	"ec-code/1.2.1.44"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_3271"	0	1000	NA	NA	"kegg.reaction/R01615"	"phenylpropanoid biosynthesis"	NA	NA	""	2
"RXN-11002"	"succinate semialdehyde reductase (NADPH)"	"NADPH[s] + H+[s] + succinate semialdehyde[s] => 4-hydroxybutanoate[s] + NADP+[s]"	"ec-code/1.1.1.co"	"yHMPu5000034761_Lipomyces_lipofer@Seq_6987 or yHMPu5000034754_Lipomyces_arxii@Seq_4440 or yHMPu5000034761_Lipomyces_lipofer@Seq_6484 or Starmerella_bombicola_JCM9596@Seq_4262"	0	1000	NA	NA	"rhea/26384;kegg.reaction/R09281"	"3-hydroxypropanoate/4-hydroxybutanate cycle;crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered);L-glutamate degradation IV"	NA	NA	"pubmed/16460003"	2
"RXN-19195"	"3-pentenoate-CoA ligase"	"ATP[s] + coenzyme A[s] + 3-pentenoate[s] => AMP[s] + 3-pentenoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19194"	"pentanoate-CoA ligase"	"ATP[s] + coenzyme A[s] + pentanoate[s] => AMP[s] + pentanoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19193"	"butanoate-CoA ligase"	"ATP[s] + butanoate[s] + coenzyme A[s] => AMP[s] + butanoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-19192"	"4-hydroxypentanoate-CoA ligase"	"ATP[s] + coenzyme A[s] + 4-hydroxypentanoate[s] => AMP[s] + 4-hydroxypentanoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	"4-oxopentanoate degradation"	NA	NA	""	2
"RXN-19185"	"levulinate-CoA ligase"	"ATP[s] + coenzyme A[s] + 4-oxopentanoate[s] => AMP[s] + 4-oxopentanoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1.2"	"Geotrichum_candidum@Seq_2298"	0	1000	NA	NA	""	"4-oxopentanoate degradation"	NA	NA	""	2
"1.1.1.83-RXN"	"D-malate dehydrogenase (decarboxylating)"	"(R)-malate[s] + NAD+[s] => CO2[s] + NADH[s] + pyruvate[s]"	"ec-code/1.1.1.83"	"Fusarium_graminearum@Seq_9858 or Stagonospora_nodorum@Seq_2623"	0	1000	NA	NA	"rhea/18366;kegg.reaction/R00215"	"D-malate degradation"	NA	NA	""	2
"1.1.1.268-RXN"	"2-(R)-hydroxypropyl-CoM dehydrogenase"	"2-(R)-hydroxypropyl-CoM[s] + NAD+[s] => 2-oxopropyl-CoM[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.268"	"Sclerotinia_sclerotiorum@Seq_11970"	0	1000	NA	NA	"rhea/13250;kegg.reaction/R05689"	"propene degradation"	NA	NA	""	2
"1.1.1.263-RXN"	"4anhydrofructose reductase"	"1,5-anhydro-D-fructose[s] + NADPH[s] + H+[s] => 1,5-anhydro-D-glucitol[s] + NADP+[s]"	"ec-code/1.1.1.263"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_3314"	0	1000	NA	NA	"rhea/20667;kegg.reaction/R05682"	""	NA	NA	""	2
"1.1.1.255-RXN"	"mannitol dehydrogenase"	"D-mannitol[s] + NAD+[s] <=> aldehydo-D-mannose[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.255"	"Candida_boidinii_JCM9604@Seq_3407"	-1000	1000	NA	NA	"rhea/15032;kegg.reaction/R07135"	"mannitol degradation II"	NA	NA	""	2
"RXN-10917"	"3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase"	"3-methoxy-4-hydroxyphenylglycolaldehyde[s] + NAD+[s] + H2O[s] => NADH[s] + 2 H+[s] + vanillyl mandelate[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	"kegg.reaction/R04891"	"noradrenaline and adrenaline degradation"	NA	NA	""	2
"DIHYDROOROTATE-DEHYDROGENASE-RXN"	"dihydroorotate dehydrogenase"	"(S)-dihydroorotate[s] + ETR-Quinones[s] => ETR-Quinols[s] + orotate[s]"	"ec-code/1.3.5.2"	"yHMPu5000035279_Tortispora_starmeri@Seq_4527 or Lipomyces_starkeyi@Seq_8757"	0	1000	NA	NA	"rhea/18074;kegg.reaction/R01868"	"UMP biosynthesis I"	NA	NA	""	2
"RXN-10912"	"3,4-dihydroxyphenylglycolaldehyde dehydrogenase"	"3,4-dihydroxyphenylglycolaldehyde[s] + NAD+[s] + H2O[s] => 3,4-dihydroxymandelate[s] + NADH[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or Stagonospora_nodorum@Seq_5750 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	"kegg.reaction/R04882"	"noradrenaline and adrenaline degradation"	NA	NA	""	2
"1.1.1.210-RXN"	"5alpha-dihydrotestosterone reductase;Steroid Delta-isomerase;5alpha-dihydrotestosteron reductase"	"5-alpha-androstan-3beta,17beta-diol[s] + NADP+[s] <=> 17-beta-hydroxy-5-alpha-androstan-3-one[s] + NADPH[s] + H+[s]"	"ec-code/1.1.1.210"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_2489 or Coccidioides_immitis@Seq_4320"	-1000	1000	NA	NA	"rhea/16297;kegg.reaction/R04344"	""	NA	NA	""	2
"RXN-10909"	"adrenaline O-methyltransferase"	"(R)-adrenaline[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + metanephrine[s] + H+[s]"	"ec-code/2.1.1.6"	"Metschnikowia_santaceciliae@Seq_1206"	0	1000	NA	NA	""	"noradrenaline and adrenaline degradation"	NA	NA	""	2
"RXN-19036"	"sulfide-glutathione quinone oxidoreductase"	"ETR-Quinones[s] + glutathione[s] + hydrogen sulfide[s] => S-sulfanylglutathione[s] + ETR-Quinols[s]"	"ec-code/1.8.5.8"	"Fusarium_graminearum@Seq_12736"	0	1000	NA	NA	""	"sulfide oxidation IV (metazoa)"	NA	NA	""	2
"RXN-10906"	"noradrenaline O-methyltransferase"	"(R)-noradrenaline[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + normetanephrine[s] + H+[s]"	"ec-code/2.1.1.6"	"Metschnikowia_santaceciliae@Seq_1206"	0	1000	NA	NA	"kegg.reaction/R02534"	"noradrenaline and adrenaline degradation"	NA	NA	""	2
"RXN-19031"	"carbonyl sulfide monooxygenase"	"carbon disulfide[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => sulfinylidenemethanethione[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14"	"Fusarium_graminearum@Seq_3909"	0	1000	NA	NA	""	"carbon disulfide oxidation III (metazoa)"	NA	NA	""	2
"1.1.1.127-RXN"	"2,5-didehydro-3-deoxy-L-galactonate 5-reductase;2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase;2-keto-3-deoxy-D-gluconate dehydrogenase"	"2-dehydro-3-deoxy-D-gluconate[s] + NAD+[s] <=> 3-deoxy-D-glycero-2,5-hexodiulosonate[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.127"	"yHMPu5000034952_Citeromyces_siamensis@Seq_10131 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_3699 or yHMPu5000026142_Citeromyces_matritensis@Seq_6512 or Stagonospora_nodorum@Seq_9303"	-1000	1000	NA	NA	"rhea/24235;kegg.reaction/R01542"	"3,6-anhydro-alpha-L-galactopyranose degradation;4-deoxy-L-threo-hex-4-enopyranuronate degradation"	NA	NA	""	2
"TRANS-RXN-56"	"L-phenylalanine:H+ symporter;phenylalanine:H+ symporter PheP"	" <=> "	""	"yHMPu5000034635_Nadsonia_fulvescens@Seq_4708 or yHMPu5000034625_Pichia_kudriavzevii@Seq_1324"	-1000	1000	NA	NA	""	""	NA	NA	""	2
"RXN-10841"	"all-trans-retinol dehydrogenase (NADP);NADP-retinol dehydrogenase"	"all-trans-retinol[s] + NADP+[s] <=> NADPH[s] + H+[s] + all-trans-retinal[s]"	"ec-code/1.1.1.300"	"yHMPu5000034885_Ogataea_zsoltii@Seq_459 or Lipomyces_starkeyi@Seq_1797 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_5910"	-1000	1000	NA	NA	"rhea/25036;kegg.reaction/R08379"	"retinol biosynthesis;the visual cycle I (vertebrates)"	NA	NA	""	2
"RXN-10828"	"carboxyphosphinopyruvate decarboxylase"	"carboxyphosphinopyruvate[s] + H+[s] => 3-(hydroxyphosphinoyl)pyruvate[s] + CO2[s]"	"ec-code/2.7.8.23"	"Aspergillus_nidulans@Seq_8123 or Aspergillus_nidulans@Seq_1712"	0	1000	NA	NA	"kegg.reaction/R08869"	"phosalacine biosynthesis;phosphinothricin tripeptide biosynthesis"	NA	NA	"pubmed/1330557"	2
"RXN-10827"	"carboxyphosphonoenolpyruvate phosphonomutase"	"1-carboxyvinyl carboxyphosphonate[s] => carboxyphosphinopyruvate[s]"	"ec-code/2.7.8.23"	"Aspergillus_nidulans@Seq_8123 or Aspergillus_nidulans@Seq_1712"	0	1000	NA	NA	"kegg.reaction/R08868"	"phosalacine biosynthesis;phosphinothricin tripeptide biosynthesis"	NA	NA	"pubmed/1330557"	2
