"query_id"	"subject_id"	"perc_identity"	"num_ident_matches"	"alig_length"	"mismatches"	"gap_openings"	"n_gaps"	"pos_match"	"ppos"	"q_start"	"q_end"	"q_len"	"qcov"	"qcovhsp"	"s_start"	"s_end"	"s_len"	"evalue"	"bit_score"	"score_raw"
"6fai.c"	"YLR264W"	100	63	63	0	0	0	63	100	1	63	63	100	100	5	67	68	5e-38	122	305
"6fai.E"	"YJR145C"	100	260	260	0	0	0	260	100	1	260	260	100	100	2	261	262	0	526	1356
"6fai.F"	"YJR123W"	100	206	206	0	0	0	206	100	1	206	206	100	100	20	225	226	1e-150	420	1079
"6fai.G"	"YPL090C"	100	232	232	0	0	0	232	100	1	232	232	100	100	1	232	237	2e-168	466	1199
"6fai.i"	"YBR247C"	100	262	262	0	0	0	262	100	1	262	262	100	100	205	466	484	0	552	1423
"6fai.I"	"YER102W"	94.47	188	199	0	1	11	188	94.47	1	188	188	100	100	2	200	201	6e-134	375	964
"6fai.j"	"YKL143W"	100	46	46	0	0	0	46	100	1	46	46	100	100	360	405	464	4e-25	94.4	233
"6fai.J"	"YPL081W"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	198	1e-132	372	955
"6fai.k"	"YDL060W"	89.53	667	745	3	2	75	667	89.53	1	670	670	100	100	43	787	789	0	1350	3493
"6fai.l"	"YNL207W"	95.02	286	301	0	1	15	286	95.02	1	286	286	100	100	2	302	426	0	592	1526
"6fai.M"	"YOR369C"	100	125	125	0	0	0	125	100	1	125	125	100	100	18	142	144	5e-85	246	629
"6fai.N"	"YDR064W"	100	150	150	0	0	0	150	100	1	150	150	100	100	2	151	152	3e-107	304	779
"6fai.P"	"YOL040C"	100	127	127	0	0	0	127	100	1	127	127	100	100	16	142	143	2e-90	260	665
"6fai.R"	"YDR447C"	100	125	125	0	0	0	125	100	1	125	125	100	100	2	126	137	7e-88	253	647
"6fai.T"	"YOL121C"	100	143	143	0	0	0	143	100	1	143	143	100	100	2	144	145	3e-102	291	745
"6fai.U"	"YHL015W"	100	103	103	0	0	0	103	100	1	103	103	100	100	19	121	122	2e-69	205	522
"6fai.V"	"YKR057W"	100	87	87	0	0	0	87	100	1	87	87	100	100	1	87	88	5e-60	179	455
"6fai.W"	"YJL190C"	100	129	129	0	0	0	129	100	1	129	129	100	100	2	130	131	4e-93	267	682
"6fai.X"	"YPR132W"	100	144	144	0	0	0	144	100	1	144	144	100	100	2	145	146	2e-100	286	732
"6fai.Y"	"YIL069C"	100	134	134	0	0	0	134	100	1	134	134	100	100	2	135	136	5e-93	267	682
"6fnu.A"	"YPL023C"	96.35	290	301	0	2	11	290	96.35	7	296	296	98	98	1	301	658	0	593	1529
"7tim.B"	"YDR050C"	100	247	247	0	0	0	247	100	1	247	247	100	100	2	248	249	0	502	1292
